SMILES,T(k),P(Mpa),x1,y1,ESP_max_pos,ESP_max_neg,r_peak,g_peak,SDF_folder,solvent_type
OCCO,288.15,0.1738,0.0272,0.0014,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,1.8379,0.2873,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,0.4257,0.0665,0.0012,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,2.2927,0.3584,0.0004,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,0.7643,0.1195,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,2.7202,0.4252,0.001,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,1.0908,0.1705,0.0012,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,3.2588,0.5094,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,1.4158,0.2213,0.0012,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,288.15,3.7908,0.5926,0.0007,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,0.3291,0.0344,0.0004,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,2.2632,0.2366,0.0007,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,0.6339,0.0663,0.0004,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,2.689,0.2811,0.0006,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,1.0264,0.1073,0.0003,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,3.1415,0.3284,0.0005,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,1.4368,0.1502,0.0003,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,3.5913,0.3754,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,1.7709,0.1851,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,298.15,4.0717,0.4256,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,0.2725,0.022,0.0006,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,3.0911,0.2494,0.0009,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,0.5713,0.0461,0.0009,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,3.5236,0.2843,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,0.9762,0.0788,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,3.9405,0.318,0.0003,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,1.3158,0.1062,0.001,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,4.4413,0.3584,0.0002,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,1.7729,0.1431,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,4.8009,0.3874,0.0006,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,2.1641,0.1746,0.0009,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,5.2753,0.4257,0.0005,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,308.15,2.6625,0.2149,0.0012,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,0.1253,0.0082,0.0012,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,3.1264,0.2044,0.001,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,0.48,0.0314,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,3.5783,0.2339,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,0.9422,0.0616,0.0004,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,4.0316,0.2635,0.0011,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,1.3905,0.0909,0.001,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,4.5937,0.3003,0.0013,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,1.7236,0.1127,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,5.0512,0.3302,0.0009,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,2.0005,0.1308,0.0013,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,5.4271,0.3548,0.0009,NaN,NaN,NaN,NaN,NaN,alcohol
OCCO,318.15,2.5772,0.1685,0.0008,NaN,NaN,NaN,NaN,NaN,alcohol
